,field,key,dateExport,historyId,dateCreated,page,fieldtype,from,fromString,to,toString,fieldId,tmpFromAccountId,tmpToAccountId
0,status,ECOM-5081,2023-12-26,1193478,2023-12-14T10:07:30.061+0200,0,jira,10000,To Do,3,In Progress,status,,
0,resolution,ECOM-5081,2023-12-26,1196412,2023-12-18T09:28:52.673+0200,0,jira,,,10000,Done,resolution,,
1,status,ECOM-5081,2023-12-26,1196412,2023-12-18T09:28:52.673+0200,0,jira,3,In Progress,10001,Done,status,,
0,Parent,ECOM-5080,2023-12-26,1193286,2023-12-14T06:59:48.116+0200,0,jira,,,95887,ECOM-4678,,,
0,assignee,ECOM-5080,2023-12-26,1193288,2023-12-14T06:59:52.129+0200,0,jira,,,712020:ac60f76c-33de-4954-aaac-e67fee70cdea,Long Diep,assignee,,712020:ac60f76c-33de-4954-aaac-e67fee70cdea
0,status,ECOM-5080,2023-12-26,1193309,2023-12-14T07:02:04.274+0200,0,jira,10000,To Do,3,In Progress,status,,
0,resolution,ECOM-5080,2023-12-26,1196411,2023-12-18T09:28:47.671+0200,0,jira,,,10000,Done,resolution,,
1,status,ECOM-5080,2023-12-26,1196411,2023-12-18T09:28:47.671+0200,0,jira,3,In Progress,10001,Done,status,,
0,Parent,ECOM-5079,2023-12-26,1192869,2023-12-14T05:09:56.731+0200,0,jira,,,95882,ECOM-4675,,,
0,assignee,ECOM-5079,2023-12-26,1193042,2023-12-14T06:10:40.250+0200,0,jira,,,712020:f4a27a4e-12ce-4a80-b88b-59c8d467b6c0,Dang Nguyen,assignee,,712020:f4a27a4e-12ce-4a80-b88b-59c8d467b6c0
0,timeestimate,ECOM-5079,2023-12-26,1194512,2023-12-15T06:46:22.705+0200,0,jira,,,0,0,timeestimate,,
1,timespent,ECOM-5079,2023-12-26,1194512,2023-12-15T06:46:22.705+0200,0,jira,,,14400,14400,timespent,,
2,WorklogId,ECOM-5079,2023-12-26,1194512,2023-12-15T06:46:22.705+0200,0,jira,,,113215,113215,,,
0,resolution,ECOM-5079,2023-12-26,1194513,2023-12-15T06:46:25.276+0200,0,jira,,,10000,Done,resolution,,
1,status,ECOM-5079,2023-12-26,1194513,2023-12-15T06:46:25.276+0200,0,jira,10000,To Do,10001,Done,status,,
0,Parent,ECOM-5078,2023-12-26,1192853,2023-12-14T05:08:54.025+0200,0,jira,,,95882,ECOM-4675,,,
0,assignee,ECOM-5078,2023-12-26,1193041,2023-12-14T06:10:37.722+0200,0,jira,,,712020:f4a27a4e-12ce-4a80-b88b-59c8d467b6c0,Dang Nguyen,assignee,,712020:f4a27a4e-12ce-4a80-b88b-59c8d467b6c0
0,timeestimate,ECOM-5078,2023-12-26,1193494,2023-12-14T10:13:51.928+0200,0,jira,,,0,0,timeestimate,,
1,timespent,ECOM-5078,2023-12-26,1193494,2023-12-14T10:13:51.928+0200,0,jira,,,7200,7200,timespent,,
2,WorklogId,ECOM-5078,2023-12-26,1193494,2023-12-14T10:13:51.928+0200,0,jira,,,113159,113159,,,
0,resolution,ECOM-5078,2023-12-26,1193495,2023-12-14T10:14:01.356+0200,0,jira,,,10000,Done,resolution,,
1,status,ECOM-5078,2023-12-26,1193495,2023-12-14T10:14:01.356+0200,0,jira,10000,To Do,10001,Done,status,,
0,Parent,ECOM-5077,2023-12-26,1192850,2023-12-14T05:08:27.304+0200,0,jira,,,95882,ECOM-4675,,,
0,assignee,ECOM-5077,2023-12-26,1193040,2023-12-14T06:10:35.780+0200,0,jira,,,712020:f4a27a4e-12ce-4a80-b88b-59c8d467b6c0,Dang Nguyen,assignee,,712020:f4a27a4e-12ce-4a80-b88b-59c8d467b6c0
0,status,ECOM-5077,2023-12-26,1193049,2023-12-14T06:11:14.797+0200,0,jira,10000,To Do,3,In Progress,status,,
0,timeestimate,ECOM-5077,2023-12-26,1193068,2023-12-14T06:16:42.640+0200,0,jira,,,0,0,timeestimate,,
1,timespent,ECOM-5077,2023-12-26,1193068,2023-12-14T06:16:42.640+0200,0,jira,,,3600,3600,timespent,,
2,WorklogId,ECOM-5077,2023-12-26,1193068,2023-12-14T06:16:42.640+0200,0,jira,,,113147,113147,,,
0,resolution,ECOM-5077,2023-12-26,1193072,2023-12-14T06:16:45.390+0200,0,jira,,,10000,Done,resolution,,
1,status,ECOM-5077,2023-12-26,1193072,2023-12-14T06:16:45.390+0200,0,jira,3,In Progress,10001,Done,status,,
0,Parent,ECOM-5076,2023-12-26,1192846,2023-12-14T05:08:06.304+0200,0,jira,,,95882,ECOM-4675,,,
0,assignee,ECOM-5076,2023-12-26,1193039,2023-12-14T06:10:33.654+0200,0,jira,,,712020:f4a27a4e-12ce-4a80-b88b-59c8d467b6c0,Dang Nguyen,assignee,,712020:f4a27a4e-12ce-4a80-b88b-59c8d467b6c0
0,timeestimate,ECOM-5076,2023-12-26,1193047,2023-12-14T06:10:54.221+0200,0,jira,,,0,0,timeestimate,,
1,timespent,ECOM-5076,2023-12-26,1193047,2023-12-14T06:10:54.221+0200,0,jira,,,7200,7200,timespent,,
2,WorklogId,ECOM-5076,2023-12-26,1193047,2023-12-14T06:10:54.221+0200,0,jira,,,113146,113146,,,
0,resolution,ECOM-5076,2023-12-26,1193048,2023-12-14T06:10:56.700+0200,0,jira,,,10000,Done,resolution,,
1,status,ECOM-5076,2023-12-26,1193048,2023-12-14T06:10:56.700+0200,0,jira,10000,To Do,10001,Done,status,,
0,resolution,ECOM-5076,2023-12-26,1197917,2023-12-19T05:04:49.282+0200,0,jira,10000,Done,,,resolution,,
1,status,ECOM-5076,2023-12-26,1197917,2023-12-19T05:04:49.282+0200,0,jira,10001,Done,10046,READY FOR QA,status,,
0,resolution,ECOM-5076,2023-12-26,1197920,2023-12-19T05:05:38.578+0200,0,jira,,,10000,Done,resolution,,
1,status,ECOM-5076,2023-12-26,1197920,2023-12-19T05:05:38.578+0200,0,jira,10046,READY FOR QA,10001,Done,status,,
0,Parent,ECOM-5071,2023-12-26,1192444,2023-12-13T17:05:53.840+0200,0,jira,,,97218,ECOM-5004,,,
0,priority,ECOM-5071,2023-12-26,1192445,2023-12-13T17:06:00.297+0200,0,jira,3,Medium,10002,Highest,priority,,
0,assignee,ECOM-5071,2023-12-26,1192446,2023-12-13T17:06:03.689+0200,0,jira,,,642382017222b08f3e7382bf,Tram Phan,assignee,,642382017222b08f3e7382bf
0,labels,ECOM-5071,2023-12-26,1192450,2023-12-13T17:07:25.545+0200,0,jira,,,,Unplanned_S27,labels,,
0,assignee,ECOM-5071,2023-12-26,1192814,2023-12-14T04:51:08.497+0200,0,jira,642382017222b08f3e7382bf,Tram Phan,712020:e076303b-e72c-415b-a842-48b51f0d58db,Gam Do,assignee,642382017222b08f3e7382bf,712020:e076303b-e72c-415b-a842-48b51f0d58db
0,description,ECOM-5071,2023-12-26,1193657,2023-12-14T11:08:10.308+0200,0,jira,,,,Test scenario:,description,,
0,description,ECOM-5071,2023-12-26,1193674,2023-12-14T11:11:18.583+0200,0,jira,,Test scenario:,,"Type of test retailer: 

* Retailer which connect to picking app.
* Retailer is not connect to picking app.

Test scenario:

* Check pilot mode value is checked, value is save to database
* Check pilot mode value is not checked, value is save to database
* Default value is save to databse",description,,
0,status,ECOM-5071,2023-12-26,1193675,2023-12-14T11:11:33.140+0200,0,jira,10000,To Do,10047,QA IN PROGRESS,status,,
0,description,ECOM-5071,2023-12-26,1193677,2023-12-14T11:11:45.710+0200,0,jira,,"Type of test retailer: 

* Retailer which connect to picking app.
* Retailer is not connect to picking app.

Test scenario:

* Check pilot mode value is checked, value is save to database
* Check pilot mode value is not checked, value is save to database
* Default value is save to databse",,"Type of test retailer: 

* Retailer which connect to picking app.
* Retailer is not connect to picking app.

Test scenario:

* Check pilot mode value is checked, value is save to database
* Check pilot mode value is not checked, value is save to database
* Default value is save to database",description,,
0,description,ECOM-5071,2023-12-26,1193693,2023-12-14T11:18:35.050+0200,0,jira,,"Type of test retailer: 

* Retailer which connect to picking app.
* Retailer is not connect to picking app.

Test scenario:

* Check pilot mode value is checked, value is save to database
* Check pilot mode value is not checked, value is save to database
* Default value is save to database",,"Type of test retailer: 

* Retailer which connect to picking app: Storewise
* Retailer is not connect to picking app.

Test scenario:

# Check pilot mode value is checked, value is save to database on Storewise
# Check pilot mode value is not checked, value is save to database on Storewise
# Default value is save to database on Storewise
# Check pilot mode value is checked, value is save to database on 
# Check pilot mode value is not checked, value is save to database on 
# Default value is save to database on ",description,,
0,description,ECOM-5071,2023-12-26,1193694,2023-12-14T11:18:55.147+0200,0,jira,,"Type of test retailer: 

* Retailer which connect to picking app: Storewise
* Retailer is not connect to picking app.

Test scenario:

# Check pilot mode value is checked, value is save to database on Storewise
# Check pilot mode value is not checked, value is save to database on Storewise
# Default value is save to database on Storewise
# Check pilot mode value is checked, value is save to database on 
# Check pilot mode value is not checked, value is save to database on 
# Default value is save to database on ",,"Type of test retailer: 

* Retailer which connect to picking app: Storewise
* Retailer is not connect to picking app.

Test scenario:

# Check pilot mode value is checked, value is save to database on Storewise
## !image-20231214-091850.png|width=2084,height=396!
# Check pilot mode value is not checked, value is save to database on Storewise
# Default value is save to database on Storewise
# Check pilot mode value is checked, value is save to database on 
# Check pilot mode value is not checked, value is save to database on 
# Default value is save to database on ",description,,
0,description,ECOM-5071,2023-12-26,1193701,2023-12-14T11:19:40.802+0200,0,jira,,"Type of test retailer: 

* Retailer which connect to picking app: Storewise
* Retailer is not connect to picking app.

Test scenario:

# Check pilot mode value is checked, value is save to database on Storewise
## !image-20231214-091850.png|width=2084,height=396!
# Check pilot mode value is not checked, value is save to database on Storewise
# Default value is save to database on Storewise
# Check pilot mode value is checked, value is save to database on 
# Check pilot mode value is not checked, value is save to database on 
# Default value is save to database on ",,"Type of test retailer: 

* Retailer which connect to picking app: Storewise
* Retailer is not connect to picking app.

Test scenario:

# Check pilot mode value is checked, value is save to database on Storewise
## !image-20231214-091850.png|width=2084,height=396!
# Check pilot mode value is not checked, value is save to database on Storewise
# Default value is save to database on Storewise
# Check pilot mode value is checked, value is save to database on 
# Check pilot mode value is not checked, value is save to database on 
# Default value is save to database on 
# ",description,,
0,description,ECOM-5071,2023-12-26,1193705,2023-12-14T11:20:45.642+0200,0,jira,,"Type of test retailer: 

* Retailer which connect to picking app: Storewise
* Retailer is not connect to picking app.

Test scenario:

# Check pilot mode value is checked, value is save to database on Storewise
## !image-20231214-091850.png|width=2084,height=396!
# Check pilot mode value is not checked, value is save to database on Storewise
# Default value is save to database on Storewise
# Check pilot mode value is checked, value is save to database on 
# Check pilot mode value is not checked, value is save to database on 
# Default value is save to database on 
# ",,"Type of test retailer: 

* Retailer which connect to picking app: Storewise
* Retailer is not connect to picking app.

Test scenario:

# Check pilot mode value is checked, value is save to database on Storewise
## !image-20231214-091850.png|width=2084,height=396!
# Check pilot mode value is not checked, value is save to database on Storewise
# Default value is saved to database on Storewise → *Passed*
## !image-20231214-092035.png|width=1866,height=641!
# Check pilot mode value is checked, value is save to database on 
# Check pilot mode value is not checked, value is save to database on 
# Default value is save to database on 
# ",description,,
0,description,ECOM-5071,2023-12-26,1193856,2023-12-14T12:30:33.470+0200,0,jira,,"Type of test retailer: 

* Retailer which connect to picking app: Storewise
* Retailer is not connect to picking app.

Test scenario:

# Check pilot mode value is checked, value is save to database on Storewise
## !image-20231214-091850.png|width=2084,height=396!
# Check pilot mode value is not checked, value is save to database on Storewise
# Default value is saved to database on Storewise → *Passed*
## !image-20231214-092035.png|width=1866,height=641!
# Check pilot mode value is checked, value is save to database on 
# Check pilot mode value is not checked, value is save to database on 
# Default value is save to database on 
# ",,"Type of test retailer: 

* Retailer which connect to picking app: Storewise
* Retailer is not connect to picking app.

Test scenario:

# Check pilot mode value is checked, value is saved to database on Storewise: *Passed*
## Storewise is connect to picking app:
!image-20231214-093607.png|width=1650,height=276!
## pilot is checked from back office-> value is saved to database:
!image-20231214-093520.png|width=54.63248522230788%!
!image-20231214-093422.png|width=1910,height=647!
# Check pilot mode value is not checked, value is save to database on Storewise: *Passed*
!image-20231214-093653.png|width=48.149575944487275%!
!image-20231214-094251.png|width=768,height=186!
#  Change pilot value of branch from check to un check: *Passed*
!image-20231214-094416.png|width=1754,height=894!
!image-20231214-095643.png|width=748,height=201!
# Default value is saved to database on Storewise → *Passed*
## !image-20231214-092035.png|width=54.63248522230788%!
#  1219 which is not connect to picking app, Default value is save to database is null: *Passed*
## 1219 not connect to picking app:
!image-20231214-101434.png|width=590,height=422!
b. default value is null 
!image-20231214-101719.png|width=1344,height=818!
!image-20231214-101829.png|width=1061,height=471!
# Check pilot mode value is  checked, value is save to database on 1219
!image-20231214-102133.png|width=1365,height=729!
!image-20231214-102147.png|width=845,height=241!
# Check pilot mode value is not checked, value is save to database on 1219
!image-20231214-102718.png|width=1333,height=501!
# !image-20231214-102731.png|width=753,height=182!
 Switch pilot value from checked to uncheck, pilot save to database

*   Before switch:
!image-20231214-102827.png|width=750,height=188!
* switch from back office
!image-20231214-103020.png|width=1362,height=756!
* Result on Db:
!image-20231214-102956.png|width=805,height=188!",description,,
0,description,ECOM-5071,2023-12-26,1193857,2023-12-14T12:30:40.623+0200,0,jira,,"Type of test retailer: 

* Retailer which connect to picking app: Storewise
* Retailer is not connect to picking app.

Test scenario:

# Check pilot mode value is checked, value is saved to database on Storewise: *Passed*
## Storewise is connect to picking app:
!image-20231214-093607.png|width=1650,height=276!
## pilot is checked from back office-> value is saved to database:
!image-20231214-093520.png|width=54.63248522230788%!
!image-20231214-093422.png|width=1910,height=647!
# Check pilot mode value is not checked, value is save to database on Storewise: *Passed*
!image-20231214-093653.png|width=48.149575944487275%!
!image-20231214-094251.png|width=768,height=186!
#  Change pilot value of branch from check to un check: *Passed*
!image-20231214-094416.png|width=1754,height=894!
!image-20231214-095643.png|width=748,height=201!
# Default value is saved to database on Storewise → *Passed*
## !image-20231214-092035.png|width=54.63248522230788%!
#  1219 which is not connect to picking app, Default value is save to database is null: *Passed*
## 1219 not connect to picking app:
!image-20231214-101434.png|width=590,height=422!
b. default value is null 
!image-20231214-101719.png|width=1344,height=818!
!image-20231214-101829.png|width=1061,height=471!
# Check pilot mode value is  checked, value is save to database on 1219
!image-20231214-102133.png|width=1365,height=729!
!image-20231214-102147.png|width=845,height=241!
# Check pilot mode value is not checked, value is save to database on 1219
!image-20231214-102718.png|width=1333,height=501!
# !image-20231214-102731.png|width=753,height=182!
 Switch pilot value from checked to uncheck, pilot save to database

*   Before switch:
!image-20231214-102827.png|width=750,height=188!
* switch from back office
!image-20231214-103020.png|width=1362,height=756!
* Result on Db:
!image-20231214-102956.png|width=805,height=188!",,"Type of test retailer: 

* Retailer which connect to picking app: Storewise
* Retailer is not connect to picking app.

Test scenario:

# Check pilot mode value is checked, value is saved to database on Storewise: *Passed*
## Storewise is connect to picking app:
!image-20231214-093607.png|width=1650,height=276!
## pilot is checked from back office-> value is saved to database:
!image-20231214-093520.png|width=54.63248522230788%!
!image-20231214-093422.png|width=1910,height=647!
# Check pilot mode value is not checked, value is save to database on Storewise: *Passed*
!image-20231214-093653.png|width=48.149575944487275%!
!image-20231214-094251.png|width=768,height=186!
#  Change pilot value of branch from check to un check: *Passed*
!image-20231214-094416.png|width=1754,height=894!
!image-20231214-095643.png|width=748,height=201!
# Default value is saved to database on Storewise → *Passed*
## !image-20231214-092035.png|width=54.63248522230788%!
#  1219 which is not connect to picking app, Default value is save to database is null: *Passed*
## 1219 not connect to picking app:
!image-20231214-101434.png|width=590,height=422!
b. default value is null 
!image-20231214-101719.png|width=1344,height=818!
!image-20231214-101829.png|width=1061,height=471!
# Check pilot mode value is  checked, value is save to database on 1219
!image-20231214-102133.png|width=1365,height=729!
!image-20231214-102147.png|width=845,height=241!
# Check pilot mode value is not checked, value is save to database on 1219
!image-20231214-102718.png|width=1333,height=501!
# !image-20231214-102731.png|width=753,height=182!
 Switch pilot value from checked to uncheck, pilot save to database: *Passed*

*   Before switch:
!image-20231214-102827.png|width=750,height=188!
* switch from back office
!image-20231214-103020.png|width=1362,height=756!
* Result on Db:
!image-20231214-102956.png|width=805,height=188!",description,,
0,description,ECOM-5071,2023-12-26,1193859,2023-12-14T12:31:18.366+0200,0,jira,,"Type of test retailer: 

* Retailer which connect to picking app: Storewise
* Retailer is not connect to picking app.

Test scenario:

# Check pilot mode value is checked, value is saved to database on Storewise: *Passed*
## Storewise is connect to picking app:
!image-20231214-093607.png|width=1650,height=276!
## pilot is checked from back office-> value is saved to database:
!image-20231214-093520.png|width=54.63248522230788%!
!image-20231214-093422.png|width=1910,height=647!
# Check pilot mode value is not checked, value is save to database on Storewise: *Passed*
!image-20231214-093653.png|width=48.149575944487275%!
!image-20231214-094251.png|width=768,height=186!
#  Change pilot value of branch from check to un check: *Passed*
!image-20231214-094416.png|width=1754,height=894!
!image-20231214-095643.png|width=748,height=201!
# Default value is saved to database on Storewise → *Passed*
## !image-20231214-092035.png|width=54.63248522230788%!
#  1219 which is not connect to picking app, Default value is save to database is null: *Passed*
## 1219 not connect to picking app:
!image-20231214-101434.png|width=590,height=422!
b. default value is null 
!image-20231214-101719.png|width=1344,height=818!
!image-20231214-101829.png|width=1061,height=471!
# Check pilot mode value is  checked, value is save to database on 1219
!image-20231214-102133.png|width=1365,height=729!
!image-20231214-102147.png|width=845,height=241!
# Check pilot mode value is not checked, value is save to database on 1219
!image-20231214-102718.png|width=1333,height=501!
# !image-20231214-102731.png|width=753,height=182!
 Switch pilot value from checked to uncheck, pilot save to database: *Passed*

*   Before switch:
!image-20231214-102827.png|width=750,height=188!
* switch from back office
!image-20231214-103020.png|width=1362,height=756!
* Result on Db:
!image-20231214-102956.png|width=805,height=188!",,"Type of test retailer: 

* Retailer which connect to picking app: Storewise
* Retailer is not connect to picking app.

Test scenario:

# Check pilot mode value is checked, value is saved to database on Storewise: *Passed*
## Storewise is connect to picking app:
!image-20231214-093607.png|width=1650,height=276!
## pilot is checked from back office-> value is saved to database:
!image-20231214-093520.png|width=54.63248522230788%!
!image-20231214-093422.png|width=1910,height=647!
# Check pilot mode value is not checked, value is save to database on Storewise: *Passed*
!image-20231214-093653.png|width=48.149575944487275%!
!image-20231214-094251.png|width=768,height=186!
#  Change pilot value of branch from check to un check: *Passed*
!image-20231214-094416.png|width=1754,height=894!
!image-20231214-095643.png|width=748,height=201!
# Default value is saved to database on Storewise → *Passed*
## !image-20231214-092035.png|width=54.63248522230788%!
#  1219 which is not connect to picking app, Default value is save to database is null: *Passed*
## 1219 not connect to picking app:
!image-20231214-101434.png|width=590,height=422!
b. default value is null 
!image-20231214-101719.png|width=1344,height=818!
!image-20231214-101829.png|width=1061,height=471!
# Check pilot mode value is  checked, value is save to database on 1219:*Passed*
!image-20231214-102133.png|width=1365,height=729!
!image-20231214-102147.png|width=845,height=241!
# Check pilot mode value is not checked, value is save to database on 1219: *Passed*
!image-20231214-102718.png|width=1333,height=501!
# !image-20231214-102731.png|width=753,height=182!
 Switch pilot value from checked to uncheck, pilot save to database: *Passed*

*   Before switch:
!image-20231214-102827.png|width=750,height=188!
* switch from back office
!image-20231214-103020.png|width=1362,height=756!
* Result on Db:
!image-20231214-102956.png|width=805,height=188!",description,,
